icao24,origin_country,velocity,on_ground
71c069,Republic of Korea,278.25,False
010244,Egypt,245.23,False
40643d,United Kingdom,66.64,False
010243,Egypt,273.61,False
010246,Egypt,258.57,False
a36d83,United States,54.53,False
8478ab,Japan,255.92,False
a5add3,United States,122.4,False
a75746,United States,239.89,False
a2fdea,United States,43.19,False
a0019e,United States,167.58,False
c06738,Canada,217.2,False
a5ea1b,United States,207.88,False
ac53b2,United States,149.6,False
ac5feb,United States,50.67,False
406444,United Kingdom,220.9,False
406446,United Kingdom,214.8,False
a66ac3,United States,256.09,False
abdf4e,United States,32.7,False
406440,United Kingdom,227.05,False
3964e4,France,232.83,False
a1213d,United States,36.96,False
a3b13f,United States,173.9,False
ac4cc7,United States,209.36,False
c0675a,Canada,36.01,False
ac66cf,United States,85.57,False
ab7013,United States,235.68,False
48ae86,Poland,211.44,False
a47a19,United States,45.99,False
aaac3a,United States,42.14,False
ac1988,United States,210.66,False
a12151,United States,41.67,False
48ae85,Poland,220.94,False
3964e9,France,213.9,False
a24d79,United States,203.06,False
01026b,Egypt,203.77,False
01025b,Egypt,204.6,False
a85d1b,United States,210.38,False
a1cac9,United States,243.18,False
71c090,Republic of Korea,113.67,False
a324d9,United States,270.4,False
c06751,Canada,0.9,True
ad263e,United States,36.06,False
aabf87,United States,230.79,False
010263,Egypt,127.06,False
010266,Egypt,237.73,False
3964f3,France,219.96,False
ade9c0,United States,230.8,False
010265,Egypt,192.73,False
ac4cd4,United States,220.73,False
ad99f9,United States,224.8,False
a6377a,United States,38.79,False
3964f8,France,235.69,False
ad86c6,United States,47.53,False
ab8f8e,United States,58.59,False
a324ce,United States,0.0,True
a99719,United States,275.16,False
abf96c,United States,186.25,False
a5adf1,United States,219.1,False
49d2ee,Czech Republic,188.96,False
01025a,Egypt,257.63,False
ad6cb1,United States,50.94,False
ab8354,United States,4.37,True
01020b,Egypt,243.88,False
4792db,Norway,175.7,False
abf995,United States,140.78,False
abd336,United States,245.34,False
ab967b,United States,224.11,False
a8028a,United States,126.55,False
aa88d2,United States,0.0,True
ad1f5c,United States,44.32,False
c06709,Canada,199.98,False
a61d00,United States,4.63,True
aca3a3,United States,212.68,False
a01fcb,United States,104.97,False
a36179,United States,180.37,False
ad99fc,United States,194.83,False
717c94,Saudi Arabia,194.64,False
a0d92a,United States,42.48,False
a0bf26,United States,248.98,False
71c026,Republic of Korea,216.53,False
71c027,Republic of Korea,277.38,False
abc012,United States,232.8,False
3831ff,France,4.63,False
010206,Egypt,258.13,False
ad3997,United States,137.15,False
86ef4a,Japan,153.08,False
010209,Egypt,238.59,False
a7e279,United States,0.06,True
ab20ca,United States,59.73,False
a23a96,United States,50.73,False
a4dd35,United States,168.95,False
add6db,United States,232.83,False
aca3d1,United States,269.41,False
aaa02c,United States,204.39,False
ad000d,United States,265.99,False
484b2a,Kingdom of the Netherlands,233.94,False
399a71,France,56.29,False
a3615f,United States,68.39,False
a48141,United States,47.4,False
abd352,United States,60.05,False
a564ab,United States,4.89,True
a06f22,United States,0.06,True
e48854,Brazil,220.47,False
ac9c76,United States,59.22,False
a36d8d,United States,218.4,False
ab20df,United States,77.76,False
a026a5,United States,157.37,False
484b30,Kingdom of the Netherlands,2.83,True
a2eaf8,United States,45.83,False
a1219f,United States,49.4,False
a5042c,United States,100.35,False
a697cf,United States,199.54,False
a08948,United States,52.54,False
add6d3,United States,79.96,False
a3bd69,United States,111.18,False
484b31,Kingdom of the Netherlands,156.51,False
71c043,Republic of Korea,208.47,False
48520c,Kingdom of the Netherlands,143.05,False
0d0703,Mexico,268.24,False
71c042,Republic of Korea,264.16,False
a25fca,United States,193.97,False
a8c796,United States,180.84,False
a7daf1,United States,247.24,False
a45935,United States,55.58,False
a9978b,United States,39.87,False
a146ce,United States,244.08,False
abd1e3,United States,197.62,False
a91adc,United States,49.46,False
4b1a23,Switzerland,220.13,False
a801de,United States,181.52,False
a00ce0,United States,137.23,False
ab349f,United States,224.97,False
e8095a,Chile,66.46,False
a55f00,United States,285.09,False
48ae26,Poland,202.83,False
ac5488,United States,190.7,False
a91af0,United States,249.69,False
48ae25,Poland,281.28,False
a266bf,United States,38.48,False
ad0ae7,United States,58.79,False
ab2182,United States,35.83,False
48ae21,Poland,223.98,False
a0765e,United States,223.72,False
a3e9c5,United States,237.57,False
ad24eb,United States,63.97,False
a9d44c,United States,223.07,False
a8b476,United States,131.44,False
a37fb0,United States,198.54,False
a8b479,United States,62.55,False
a05c59,United States,233.56,False
06a2e4,Qatar,126.13,False
486520,Kingdom of the Netherlands,2.83,True
485e2d,Kingdom of the Netherlands,234.99,False
a1e60e,United States,0.06,True
a026fc,United States,184.91,False
a801d0,United States,169.87,False
a25fd9,United States,61.85,False
a3d6a6,United States,88.06,False
a5f176,United States,185.49,False
a9e784,United States,41.68,False
a8ad4e,United States,220.92,False
06a2f7,Qatar,258.34,False
06a2f8,Qatar,284.0,False
06a2f5,Qatar,277.06,False
06a2f6,Qatar,271.46,False
a5f18c,United States,89.34,False
06a2f4,Qatar,288.75,False
a9cd47,United States,239.66,False
c1e8fa,Canada,1.8,True
a69921,United States,41.75,False
a8a110,United States,224.97,False
a17c12,United States,139.43,False
ad11f3,United States,113.15,False
acf1f1,United States,221.59,False
60183b,Turkmenistan,277.03,False
aa0166,United States,77.37,False
48ae05,Poland,261.58,False
4b1a2b,Switzerland,231.57,False
48ae00,Poland,26.26,False
a98455,United States,73.09,False
347659,Spain,260.9,False
4b1a37,Switzerland,170.12,False
485e30,Kingdom of the Netherlands,260.11,False
a84a7b,United States,9.26,True
06a2ec,Qatar,269.16,False
06a2ea,Qatar,286.17,False
a026e1,United States,257.34,False
a37fa1,United States,251.88,False
a37fa0,United States,41.11,False
acb79f,United States,58.92,False
ac79a3,United States,1.8,True
a92dfc,United States,212.19,False
601839,Turkmenistan,264.59,False
a01fee,United States,0.0,True
a21950,United States,43.23,False
4b1a1e,Switzerland,215.3,False
4b1a1f,Switzerland,105.37,False
ad614c,United States,186.78,False
a8b44e,United States,237.17,False
49d414,Czech Republic,180.21,False
4b1a1a,Switzerland,257.55,False
4b1a1b,Switzerland,66.97,False
4b1a24,Switzerland,240.99,False
add790,United States,213.09,False
347648,Spain,251.69,False
4b1a26,Switzerland,229.85,False
06a2fc,Qatar,218.98,False
06a2fb,Qatar,90.19,False
346316,Spain,228.46,False
ab59c9,United States,243.95,False
a8fabd,United States,60.4,False
347646,Spain,232.91,False
a1df17,United States,127.52,False
346310,Spain,208.73,False
a84a1a,United States,169.94,False
347641,Spain,242.06,False
347643,Spain,260.75,False
a5047c,United States,123.57,False
502cce,Latvia,228.63,False
a493a2,United States,293.8,False
a2a3b6,United States,242.27,False
4b1a65,Switzerland,223.04,False
a671d2,United States,232.72,False
a8c759,United States,0.0,True
4b1a67,Switzerland,225.65,False
a2afeb,United States,217.3,False
a2ec35,United States,273.84,False
a1e65c,United States,224.82,False
a5adfe,United States,259.07,False
507c44,Uzbekistan,136.21,False
3cc04e,Germany,69.37,False
aa0d8a,United States,180.62,False
a85119,United States,237.0,False
502ce6,Latvia,207.18,False
c065f7,Canada,98.32,False
a0bf90,United States,247.76,False
502ce8,Latvia,163.09,False
502ce7,Latvia,239.64,False
a4462e,United States,0.0,True
a79dfa,United States,185.56,False
47809f,Norway,63.89,False
a7daa8,United States,212.63,False
a671ba,United States,132.12,False
502ce4,Latvia,224.55,False
a91ab1,United States,38.88,False
507c3e,Uzbekistan,238.71,False
c05efc,Canada,136.0,False
a791c0,United States,250.17,False
a4e46b,United States,215.21,False
01027d,Egypt,251.24,False
a4ca78,United States,194.33,False
c05ef7,Canada,103.47,False
a5048d,United States,39.08,False
a3263f,United States,48.51,False
c00550,Canada,72.26,False
a06386,United States,70.6,False
7815af,China,215.41,False
a43f3c,United States,227.43,False
34761a,Spain,189.32,False
39ae2a,France,128.68,False
a373a3,United States,166.44,False
a4ca6d,United States,83.02,False
ad5a99,United States,73.05,False
a61159,United States,56.16,False
ab8f36,United States,6.43,True
a98445,United States,269.79,False
76cee8,Singapore,261.98,False
a2afe1,United States,35.12,False
400db2,United Kingdom,181.64,False
76cee9,Singapore,306.74,False
405d0f,United Kingdom,226.97,False
ad6182,United States,1.29,True
a0b34b,United States,29.84,False
a17032,United States,83.14,False
a96a1f,United States,42.75,False
a9d413,United States,220.65,False
a3b186,United States,289.33,False
a84a17,United States,222.54,False
01027c,Egypt,175.16,False
407731,United Kingdom,204.43,False
a00cef,United States,213.91,False
a1cc1f,United States,0.0,True
a671f2,United States,68.98,False
a266e8,United States,207.94,False
a013e8,United States,243.53,False
a06f8a,United States,95.69,False
acc9b2,United States,206.05,False
34760b,Spain,78.1,False
478090,Norway,92.29,False
a266dc,United States,260.31,False
76cef7,Singapore,299.54,False
a99744,United States,217.17,False
76cef5,Singapore,217.24,False
405d11,United Kingdom,120.18,False
a146f9,United States,241.29,False
40771a,United Kingdom,243.69,False
76cef9,Singapore,300.2,False
c04bed,Canada,84.88,False
ab3fcc,United States,250.28,False
47807f,Norway,37.55,False
a0634c,United States,1.8,True
461e21,Finland,163.09,False
c00586,Canada,268.45,False
a5f162,United States,135.26,False
a7edf1,United States,64.89,False
c1e8c0,Canada,3.34,False
c04be7,Canada,58.83,False
ab9639,United States,228.27,False
a9973d,United States,133.37,False
461e1c,Finland,140.22,False
a000c9,United States,246.17,False
a1df3c,United States,196.64,False
461e1e,Finland,173.88,False
461e1f,Finland,141.79,False
a45949,United States,63.81,False
a61173,United States,214.33,False
a0d98d,United States,256.91,False
ad618c,United States,56.9,False
461e1a,Finland,156.56,False
a399e4,United States,0.0,True
a013ee,United States,4.37,True
c052d7,Canada,249.76,False
c052d3,Canada,201.28,False
47808f,Norway,60.21,False
c052d5,Canada,205.96,False
a9e70f,United States,51.65,False
a6bacd,United States,46.34,False
a2064a,United States,170.64,False
abdf22,United States,86.9,False
507c4b,Uzbekistan,176.96,False
a266e0,United States,250.26,False
a399de,United States,269.2,False
a19679,United States,119.6,False
a4ca94,United States,0.0,True
a5ea5c,United States,193.77,False
aaac0c,United States,35.04,False
502d95,Latvia,62.15,False
502d94,Latvia,217.8,False
3cd2d3,Germany,180.58,False
aa1ffc,United States,153.15,False
a5fcc8,United States,10.29,True
a31370,United States,71.64,False
502d96,Latvia,181.93,False
a1c03a,United States,214.23,False
a85ca7,United States,131.47,False
a9360e,United States,206.32,False
4075f4,United Kingdom,210.09,False
899123,Taiwan,230.57,False
a54c60,United States,11.83,True
a70988,United States,46.81,False
750599,Malaysia,242.78,False
c05eb1,Canada,219.37,False
abddb9,United States,66.93,False
aa763f,United States,126.67,False
a1d368,United States,217.23,False
a43f7d,United States,2.83,True
ac17e6,United States,230.05,False
ab8dcc,United States,53.67,False
461e17,Finland,55.98,False
899136,Taiwan,224.59,False
aa39fd,United States,189.8,False
461e18,Finland,196.1,False
a8fc06,United States,244.4,False
899139,Taiwan,313.34,False
0101be,Egypt,232.66,False
899133,Taiwan,131.01,False
502d7c,Latvia,0.0,True
461e14,Finland,3.25,True
ad6d03,United States,167.85,False
780f94,China,86.28,False
502d7b,Latvia,196.08,False
461e15,Finland,199.35,False
461e16,Finland,223.17,False
899134,Taiwan,198.26,False
502d7d,Latvia,184.75,False
a93631,United States,208.16,False
a0a05f,United States,61.9,False
c078bf,Canada,248.99,False
c05eb6,Canada,228.75,False
4075e0,United Kingdom,168.49,False
c05eb7,Canada,187.68,False
ac541b,United States,200.92,False
a623ca,United States,224.71,False
750583,Malaysia,234.56,False
a636fb,United States,30.19,False
aaaab0,United States,53.52,False
c05ee1,Canada,193.9,False
a2f32e,United States,58.37,False
ac04ae,United States,218.23,False
ab1a1e,United States,239.11,False
a78c43,United States,214.3,False
aac4c4,United States,152.32,False
abddc5,United States,78.24,False
400e5a,United Kingdom,240.82,False
a1836c,United States,75.67,False
a17c95,United States,235.75,False
0101fa,Egypt,277.29,False
a80f5d,United States,93.4,False
ac9aa2,United States,42.6,False
a4f6fe,United States,188.18,False
c05edd,Canada,196.34,False
899106,Taiwan,285.52,False
c05edf,Canada,231.18,False
c05edb,Canada,0.51,True
ac04c6,United States,178.79,False
ac04c3,United States,232.52,False
750579,Malaysia,246.3,False
a85cad,United States,184.82,False
ab2121,United States,54.7,False
7c66e2,Australia,268.06,False
a93604,United States,153.83,False
a5c990,United States,33.51,False
4075bb,United Kingdom,241.28,False
a2ec49,United States,208.97,False
c05ed0,Canada,198.07,False
aa26c1,United States,58.49,False
a5c99e,United States,213.36,False
a6c311,United States,232.8,False
a29c5c,United States,78.01,False
899107,Taiwan,195.33,False
aa26c8,United States,4.37,True
ac5442,United States,114.09,False
aaaaae,United States,235.73,False
4075c2,United Kingdom,277.35,False
a36cdb,United States,177.71,False
a67f8a,United States,264.3,False
406ecd,United Kingdom,74.6,False
a0a046,United States,33.02,False
a1c023,United States,44.59,False
a2ff74,United States,68.25,False
ac04d3,United States,199.47,False
a43f60,United States,136.59,False
a2a3af,United States,205.37,False
750585,Malaysia,239.46,False
a86fce,United States,63.01,False
c05ed9,Canada,238.87,False
abddbf,United States,155.48,False
a8295d,United States,196.46,False
ad8766,United States,108.08,False
a13501,United States,2.06,True
750562,Malaysia,163.42,False
ac3a38,United States,239.19,False
a3cfe8,United States,42.81,False
a97187,United States,60.84,False
a1c091,United States,98.11,False
a218a2,United States,50.97,False
4ba9c5,Turkey,225.93,False
a480dc,United States,93.87,False
a56631,United States,89.69,False
4ba9c3,Turkey,148.12,False
abf7f8,United States,157.24,False
aab1af,United States,127.34,False
aa6f29,United States,40.75,False
a360ee,United States,170.25,False
750572,Malaysia,216.24,False
add734,United States,263.68,False
a360ea,United States,214.69,False
a3cff5,United States,2.31,True
ac9ad3,United States,69.92,False
e47ffe,Brazil,236.26,False
ab7add,United States,89.34,False
a67f38,United States,237.08,False
ab213e,United States,168.84,False
a9c166,United States,104.22,False
ab346f,United States,67.3,False
a82903,United States,199.89,False
a4dca4,United States,271.53,False
a4f6ac,United States,227.71,False
4ba9d3,Turkey,70.49,False
a9718a,United States,73.14,False
a56643,United States,133.85,False
ac04f5,United States,274.86,False
405bfb,United Kingdom,266.49,False
a74fa2,United States,212.44,False
46bc52,Greece,145.97,False
adc436,United States,43.96,False
06a2b5,Qatar,284.78,False
e486c2,Brazil,208.41,False
e486c3,Brazil,236.82,False
46bc4d,Greece,139.83,False
c00506,Canada,145.73,False
06a2af,Qatar,234.85,False
a26801,United States,71.51,False
a4a96e,United States,177.81,False
46bc4e,Greece,138.14,False
abe4db,United States,176.83,False
